EmpID,FirstName,LastName,StartDate,ExitDate,Title,ADEmail,EmployeeStatus,EmployeeType,TerminationDescription,DepartmentType,DOB,GenderCode,LocationCode,Current Employee Rating
1944,Elyse,Pratt,23-Aug-22,,Production Technician I,elyse.pratt@bilearner.com,Active,Contract,,Production       ,28-04-1965,Female,82774,3
1945,Harley,Abbott,26-Apr-20,,Production Technician I,harley.abbott@bilearner.com,Active,Full-Time,,Production       ,16-11-1951,Female,95232,3
1946,Lillie,Leblanc,22-Nov-22,,Production Manager,lillie.leblanc@bilearner.com,Active,Contract,,Production       ,06-11-1975,Female,2006,3
1947,Sincere,Rivera,11-Oct-22,,Production Technician II,sincere.rivera@bilearner.com,Active,Full-Time,,Production       ,19-06-1982,Female,55846,3
1948,Lucas,Good,28-Dec-19,,Production Technician II,lucas.good@bilearner.com,Active,Full-Time,,Production       ,21-04-1978,Female,74245,3
1949,Jonas,Hernandez,11-Apr-19,,Production Technician II,jonas.hernandez@bilearner.com,Active,Full-Time,,Production       ,10-05-1984,Female,95565,3
1950,Cason,Tyler,26-Oct-20,,Production Technician II,cason.tyler@bilearner.com,Active,Full-Time,,Production       ,13-08-1955,Female,89318,3
1951,Natalie,Christensen,12-Jan-22,,Production Technician I,natalie.christensen@bilearner.com,Active,Full-Time,,Production       ,19-04-1944,Male,77219,3
1952,Taniya,Stafford,11-Jan-21,,Production Technician I,taniya.stafford@bilearner.com,Active,Full-Time,,Production       ,18-02-2000,Female,72581,3
1953,Cherish,Preston,08-Dec-19,,Production Technician I,cherish.preston@bilearner.com,Active,Contract,,Production       ,28-01-1985,Female,39352,3
1954,Briley,Hanson,26-Sep-21,,Production Technician I,briley.hanson@bilearner.com,Active,Part-Time,,Production       ,21-07-1994,Male,89374,3
1955,Janiyah,Ballard,18-Jul-19,,Production Technician I,janiyah.ballard@bilearner.com,Active,Full-Time,,Production       ,01-07-1942,Female,40307,3
1956,Annika,Malone,13-Apr-21,,Production Technician I,annika.malone@bilearner.com,Active,Full-Time,,Production       ,14-05-1996,Female,57255,3
1957,Larissa,Warner,27-Oct-18,,Production Technician I,larissa.warner@bilearner.com,Active,Full-Time,,Production       ,27-06-1943,Female,28931,3
1958,Emery,Schmidt,13-Jun-21,,Production Technician II,emery.schmidt@bilearner.com,Active,Full-Time,,Production       ,24-10-1970,Female,26059,3
1959,Hallie,Delacruz,25-Feb-23,,Production Technician II,hallie.delacruz@bilearner.com,Active,Part-Time,,Production       ,10-03-1983,Female,12398,3
1960,Tia,Atkins,24-Mar-20,,Production Technician II,tia.atkins@bilearner.com,Active,Contract,,Production       ,10-10-1953,Female,95571,3
1961,Nia,Nicholson,12-Jun-21,,Production Technician II,nia.nicholson@bilearner.com,Active,Contract,,Production       ,05-09-1967,Female,91189,3
1962,Estrella,Benitez,15-May-20,,Production Technician I,estrella.benitez@bilearner.com,Active,Contract,,Production       ,01-02-1957,Female,35973,3
1963,Kylie,Gilbert,24-Jan-23,,Production Technician I,kylie.gilbert@bilearner.com,Active,Full-Time,,Production       ,13-02-1996,Female,47801,3
1964,Dane,Barton,16-Apr-21,,Production Technician I,dane.barton@bilearner.com,Active,Part-Time,,Production       ,07-08-1997,Male,49042,3
1965,Yamilet,Cohen,17-Aug-20,,Production Technician I,yamilet.cohen@bilearner.com,Active,Part-Time,,Production       ,15-05-1980,Female,41055,3
1966,Irene,Melton,10-Apr-21,,Production Technician I,irene.melton@bilearner.com,Active,Full-Time,,Production       ,09-08-1997,Female,47354,3
1967,Eddie,Whitney,18-Apr-23,,Production Technician I,eddie.whitney@bilearner.com,Active,Contract,,Production       ,04-12-1957,Female,64005,3
1968,Amy,Foster-Baker,10-Oct-20,,Sr. Accountant,amy.foster-baker@bilearner.com,Active,Part-Time,,Admin Offices,21-12-1956,Female,2050,3
1969,Estelle,Howard,25-Dec-18,,Administrative Assistant,estelle.howard@bilearner.com,Active,Part-Time,,Admin Offices,06-09-1983,Female,2170,3
1970,Leigh Ann,Smith,06-Dec-22,,Administrative Assistant,leigh ann.smith@bilearner.com,Active,Full-Time,,Admin Offices,19-03-1953,Female,1844,3
1971,Peter,Foley,23-Jul-21,,Accountant I,peter.foley@bilearner.com,Active,Part-Time,,Admin Offices,28-10-1986,Female,11194,3
1972,Maximus,Carney,16-Nov-19,,Accountant I,maximus.carney@bilearner.com,Active,Contract,,Admin Offices,02-05-1982,Female,60432,3
1973,Rhys,Lawson,14-Jan-19,,Sr. Network Engineer,rhys.lawson@bilearner.com,Active,Part-Time,,Admin Offices,20-02-1960,Male,93156,3
1974,Roger,Taylor,11-Aug-21,,Accountant I,roger.taylor@bilearner.com,Active,Full-Time,,Admin Offices,20-10-1946,Female,69431,3
1975,Marshall,Sellers,03-Aug-23,,Sr. Network Engineer,marshall.sellers@bilearner.com,Active,Contract,,Admin Offices,22-10-1946,Male,12089,3
1976,Cloe,Mcgrath,14-Mar-22,,Sr. Network Engineer,cloe.mcgrath@bilearner.com,Active,Part-Time,,IT/IS,15-04-1978,Male,74486,3
1977,Makenna,Newton,31-Oct-21,,Software Engineer,makenna.newton@bilearner.com,Active,Contract,,Software Engineering,24-11-1947,Female,27425,3
1978,Rogelio,Flores,30-Sep-20,,Sr. Network Engineer,rogelio.flores@bilearner.com,Active,Contract,,Admin Offices,14-03-1988,Male,90987,3
1979,Amiyah,Sims,03-Nov-21,,Software Engineering Manager,amiyah.sims@bilearner.com,Active,Part-Time,,Software Engineering,22-02-1979,Female,76343,3
1980,Johan,Willis,20-Sep-22,,Accountant I,johan.willis@bilearner.com,Active,Part-Time,,Admin Offices,21-12-1980,Male,93554,3
1981,Seth,Alvarez,27-Jan-23,,Sr. Network Engineer,seth.alvarez@bilearner.com,Active,Full-Time,,Admin Offices,13-05-1978,Male,85275,3
1982,Timothy,Villarreal,04-Mar-22,,Accountant I,timothy.villarreal@bilearner.com,Active,Part-Time,,Admin Offices,02-11-1968,Female,45030,3
1983,Elliott,Petersen,28-Mar-21,,Accountant I,elliott.petersen@bilearner.com,Active,Contract,,Admin Offices,05-03-1998,Male,38846,3
1984,Rishi,Watkins,26-Jan-19,,Sr. Network Engineer,rishi.watkins@bilearner.com,Active,Full-Time,,Admin Offices,19-03-1998,Male,50894,3
1985,Immanuel,Goodwin,30-Aug-21,,Sr. Network Engineer,immanuel.goodwin@bilearner.com,Active,Contract,,IT/IS,25-09-1964,Male,27367,3
1986,Hadley,Barrett,28-Jul-23,,Accountant I,hadley.barrett@bilearner.com,Active,Full-Time,,Admin Offices,21-04-1982,Female,82125,3
1987,Cali,Nolan,24-Jul-19,,Accountant I,cali.nolan@bilearner.com,Active,Contract,,Admin Offices,13-07-1982,Male,64340,3
1988,Bryce,Higgins,06-Oct-20,,Sr. Network Engineer,bryce.higgins@bilearner.com,Active,Part-Time,,IT/IS,12-08-1990,Female,61754,3
1989,Beatrice,Bean,04-Apr-20,,Sr. Accountant,beatrice.bean@bilearner.com,Active,Part-Time,,Admin Offices,26-08-1993,Female,24157,3
1990,Shea,Novak,26-Mar-21,,Administrative Assistant,shea.novak@bilearner.com,Active,Contract,,Sales,24-03-1974,Female,6564,3
1991,Mateo,Mcdaniel,19-May-22,,Administrative Assistant,mateo.mcdaniel@bilearner.com,Active,Part-Time,,Admin Offices,13-12-1992,Female,55619,3
1992,Frankie,Davenport,24-Nov-22,,Accountant I,frankie.davenport@bilearner.com,Active,Contract,,Admin Offices,19-08-1991,Male,34610,3
1993,Judith,Mccullough,07-Jul-19,,Sr. Network Engineer,judith.mccullough@bilearner.com,Active,Part-Time,,IT/IS,12-09-1942,Female,78109,3
1994,Luca,Francis,14-Jul-21,,Sr. Accountant,luca.francis@bilearner.com,Active,Contract,,Admin Offices,07-07-1999,Female,1498,3
1995,Konnor,Rivas,13-Jun-22,,Accountant I,konnor.rivas@bilearner.com,Active,Full-Time,,Admin Offices,06-03-1975,Female,12640,3
1996,Fernanda,Yu,23-Jan-23,,Accountant I,fernanda.yu@bilearner.com,Active,Part-Time,,Admin Offices,21-10-1984,Male,64384,3
1997,Solomon,Paul,06-Sep-20,,Accountant I,solomon.paul@bilearner.com,Active,Part-Time,,Admin Offices,04-05-1953,Male,3676,3
1998,Emiliano,Young,17-Oct-22,,Sr. Network Engineer,emiliano.young@bilearner.com,Active,Full-Time,,IT/IS,01-11-2000,Female,71974,3
1999,Mason,Ellis,07-Jun-19,,Sr. Accountant,mason.ellis@bilearner.com,Active,Full-Time,,Admin Offices,16-03-1968,Female,27614,3
2000,Anderson,Meadows,30-May-20,,Administrative Assistant,anderson.meadows@bilearner.com,Active,Full-Time,,Admin Offices,09-05-1966,Female,37965,3
2001,Juan,Gonzalez,28-Oct-19,,Production Technician II,juan.gonzalez@bilearner.com,Active,Part-Time,,Production       ,11-11-1962,Male,2128,3
2002,Cayo,Gonzalez,11-Jan-19,,Production Technician I,cayo.gonzalez@bilearner.com,Active,Contract,,Production       ,21-12-1955,Male,2108,3
2003,Taylor,Sparks,02-Apr-20,,Production Technician I,taylor.sparks@bilearner.com,Active,Contract,,Production       ,18-11-1941,Female,2093,3
2004,Elijian,Clukey,19-Jan-19,,Production Technician I,elijian.clukey@bilearner.com,Active,Full-Time,,Production       ,13-05-1943,Male,2134,3
2005,Helen,Billis,15-Jun-23,,Production Technician I,helen.billis@bilearner.com,Active,Part-Time,,Production       ,15-12-1977,Female,2031,3
2006,Hong,Pham,04-Jan-19,,Production Technician I,hong.pham@bilearner.com,Active,Contract,,Production       ,17-08-1967,Male,2451,3
2007,Linda,Bachiochi,10-Sep-21,,Production Technician I,linda.bachiochi@bilearner.com,Active,Full-Time,,Production       ,12-10-1988,Female,1902,3
2008,Lily,DiNocco,08-Jul-21,,Production Technician I,lily.dinocco@bilearner.com,Active,Full-Time,,Production       ,09-12-1944,Female,2351,3
2009,Jennifer,Cloninger,25-Oct-22,,Production Technician II,jennifer.cloninger@bilearner.com,Active,Part-Time,,Production       ,10-11-1982,Female,1752,3
2010,Elias,Robinson,04-Apr-23,,Production Technician I,elias.robinson@bilearner.com,Active,Full-Time,,Production       ,30-03-1983,Male,1730,3
2011,Libby,Fidelia,17-Mar-21,,Production Technician I,libby.fidelia@bilearner.com,Active,Contract,,Production       ,03-12-1980,Female,2155,3
2012,Makenna,Rojas,02-Jul-19,,Production Technician I,makenna.rojas@bilearner.com,Active,Part-Time,,Production       ,26-05-1980,Female,78612,3
2013,Rory,Stone,20-Jun-19,,Production Technician I,rory.stone@bilearner.com,Active,Part-Time,,Production       ,19-09-1982,Female,75935,3
2014,Aubrey,Kim,22-Aug-20,,Production Technician I,aubrey.kim@bilearner.com,Active,Part-Time,,Production       ,14-08-1977,Male,93199,3
2015,Edward,Love,09-Apr-20,,Production Technician I,edward.love@bilearner.com,Active,Part-Time,,Production       ,12-09-1953,Male,39796,3
2016,Paisley,Avery,30-Mar-21,,Production Technician I,paisley.avery@bilearner.com,Active,Full-Time,,Production       ,02-02-1949,Female,10875,3
2017,Kaiden,Leblanc,26-Sep-18,,Production Technician I,kaiden.leblanc@bilearner.com,Active,Part-Time,,Production       ,30-12-2000,Female,33720,3
2018,Shania,Bauer,22-May-23,,Production Technician I,shania.bauer@bilearner.com,Active,Contract,,Production       ,11-01-1984,Female,50647,3
2019,Danna,Hines,04-Jun-21,,Production Technician I,danna.hines@bilearner.com,Active,Contract,,Production       ,29-12-1950,Female,33776,3
2020,Azaria,Young,25-Jun-22,,Production Technician I,azaria.young@bilearner.com,Active,Full-Time,,Production       ,12-03-1992,Female,3012,3
2021,Antoine,Schaefer,04-Aug-19,,Production Technician I,antoine.schaefer@bilearner.com,Active,Part-Time,,Production       ,21-06-1942,Female,10504,3
2022,Jean,Duffy,22-Feb-19,,Production Technician II,jean.duffy@bilearner.com,Active,Full-Time,,Production       ,09-05-1953,Male,96208,3
2023,Campbell,Doyle,08-Dec-22,,Production Technician II,campbell.doyle@bilearner.com,Active,Full-Time,,Production       ,26-02-1970,Male,76607,3
2024,Kaley,Ali,15-Mar-19,,Production Technician II,kaley.ali@bilearner.com,Active,Full-Time,,Production       ,31-10-1951,Female,16451,3
2025,Madeline,Bernard,18-Jul-19,,Production Technician II,madeline.bernard@bilearner.com,Active,Contract,,Production       ,29-07-1991,Male,96784,3
2026,Isai,Mcfarland,30-Jul-21,,Production Technician I,isai.mcfarland@bilearner.com,Active,Contract,,Production       ,29-11-1998,Female,70770,3
2027,Brent,Dominguez,28-Oct-22,,Production Technician I,brent.dominguez@bilearner.com,Active,Full-Time,,Production       ,27-05-1989,Male,35871,3
2028,Lorena,Graves,29-Oct-20,,Production Technician I,lorena.graves@bilearner.com,Active,Contract,,Production       ,25-06-1996,Male,13357,3
2029,Humberto,Horn,04-Aug-23,,Production Technician I,humberto.horn@bilearner.com,Active,Part-Time,,Production       ,21-02-1997,Female,57866,3
2030,Makena,Mcintosh,27-Sep-18,,Production Technician I,makena.mcintosh@bilearner.com,Active,Full-Time,,Production       ,10-07-1993,Female,31956,3
2031,Armani,Crawford,04-Aug-19,,Production Technician I,armani.crawford@bilearner.com,Active,Contract,,Production       ,25-02-1960,Female,96317,3
2032,Eugene,Bird,03-Oct-19,,Production Technician I,eugene.bird@bilearner.com,Active,Contract,,Production       ,21-02-1972,Female,78331,3
2033,Shiloh,Baird,13-Sep-20,,Production Technician I,shiloh.baird@bilearner.com,Active,Part-Time,,Production       ,13-08-1976,Female,72868,3
2034,Tara,Alvarado,15-Nov-22,,Production Technician II,tara.alvarado@bilearner.com,Active,Part-Time,,Production       ,14-09-1965,Male,82061,3
2035,Sienna,Bullock,31-Dec-22,,Production Technician II,sienna.bullock@bilearner.com,Active,Part-Time,,Production       ,20-12-1944,Female,26670,3
2036,Tyrese,Goodman,26-Mar-19,,Production Technician II,tyrese.goodman@bilearner.com,Active,Full-Time,,Production       ,29-03-1953,Female,86883,3
2037,Giovanni,Landry,22-Mar-23,,Production Technician II,giovanni.landry@bilearner.com,Active,Full-Time,,Production       ,20-08-1990,Male,83496,3
2038,Alonso,Williams,27-Dec-19,,Production Technician I,alonso.williams@bilearner.com,Active,Contract,,Production       ,19-03-1995,Female,18041,3
2039,Jadiel,French,23-Nov-18,,Production Technician I,jadiel.french@bilearner.com,Active,Contract,,Production       ,03-08-1977,Female,84889,3
2040,Brennan,Jefferson,17-Jan-21,,Production Technician I,brennan.jefferson@bilearner.com,Active,Full-Time,,Production       ,19-03-1994,Female,20292,3
2041,Noe,Glenn,08-Sep-21,,Production Technician I,noe.glenn@bilearner.com,Active,Contract,,Production       ,12-08-1946,Male,46927,3
2042,Elisabeth,Irwin,13-Jul-23,,Production Technician I,elisabeth.irwin@bilearner.com,Active,Contract,,Production       ,07-03-1960,Female,83401,3
2043,Bo,Bradford,05-Oct-20,,Production Technician I,bo.bradford@bilearner.com,Active,Contract,,Production       ,28-11-1975,Female,28372,3
2044,Dustin,Beasley,27-Jan-19,,Production Technician I,dustin.beasley@bilearner.com,Active,Part-Time,,Production       ,01-10-1957,Female,7304,3
2045,Chanel,Dougherty,04-Mar-21,,Production Technician I,chanel.dougherty@bilearner.com,Active,Full-Time,,Production       ,08-03-1989,Female,50559,3
2046,Phoebe,Dorsey,30-Mar-23,,Production Technician I,phoebe.dorsey@bilearner.com,Active,Full-Time,,Production       ,16-04-1989,Female,18652,3
2047,Coleman,Bridges,27-Dec-18,,Production Technician I,coleman.bridges@bilearner.com,Active,Contract,,Production       ,30-08-1965,Female,24605,3
2048,Juliet,Bautista,20-Sep-21,,Production Technician I,juliet.bautista@bilearner.com,Active,Full-Time,,Production       ,17-08-1976,Female,59499,3
2049,Julia,Lawrence,08-Feb-23,,Production Technician I,julia.lawrence@bilearner.com,Active,Part-Time,,Production       ,20-09-1995,Female,62387,3
2050,Karina,Mccarthy,31-Aug-21,,Production Technician II,karina.mccarthy@bilearner.com,Active,Contract,,Production       ,14-04-1972,Male,46068,3
2051,Ruben,Kirby,25-Sep-20,,Production Technician II,ruben.kirby@bilearner.com,Active,Contract,,Production       ,06-10-1942,Female,24519,3
2052,Blaine,Rose,06-Jan-21,,Production Technician I,blaine.rose@bilearner.com,Active,Part-Time,,Production       ,04-12-1951,Female,31819,3
2053,Elena,Gilmore,18-Jan-19,,Production Technician I,elena.gilmore@bilearner.com,Active,Part-Time,,Production       ,27-04-1994,Male,77316,3
2054,Ashlynn,Moses,15-Mar-23,,Production Technician I,ashlynn.moses@bilearner.com,Active,Full-Time,,Production       ,09-07-2000,Male,71882,3
2055,Esmeralda,Galvan,11-Nov-19,,Production Technician I,esmeralda.galvan@bilearner.com,Active,Contract,,Production       ,02-02-1952,Female,81260,3
2056,Lorena,Mahoney,05-May-20,,Production Technician I,lorena.mahoney@bilearner.com,Active,Full-Time,,Production       ,02-07-1991,Female,43208,3
2057,Soren,Merritt,07-Mar-19,,Production Technician I,soren.merritt@bilearner.com,Active,Part-Time,,Production       ,13-05-1999,Female,53726,3
2058,Zoie,Mercado,01-Dec-20,,Production Technician I,zoie.mercado@bilearner.com,Active,Contract,,Production       ,19-08-1944,Female,42750,3
2059,Joanna,Arias,13-Aug-19,,Production Technician I,joanna.arias@bilearner.com,Active,Contract,,Production       ,23-03-1970,Female,40934,3
2060,Tristian,Wilcox,09-Mar-20,,Production Technician I,tristian.wilcox@bilearner.com,Active,Part-Time,,Production       ,27-02-1982,Female,4664,3
2061,Zoey,Spence,06-May-20,,Production Technician II,zoey.spence@bilearner.com,Active,Full-Time,,Production       ,08-12-1955,Male,73153,3
2062,Bradley,Barnes,03-Aug-22,,Production Technician II,bradley.barnes@bilearner.com,Active,Full-Time,,Production       ,19-07-1980,Male,57107,3
2063,Yasmin,Warren,04-Jul-21,,Production Technician II,yasmin.warren@bilearner.com,Active,Part-Time,,Production       ,11-01-1971,Male,38175,3
2064,Victoria,Soto,03-Nov-20,,Production Technician II,victoria.soto@bilearner.com,Active,Contract,,Production       ,11-12-1995,Male,26808,3
2065,Brenden,Marks,13-May-19,,Production Technician I,brenden.marks@bilearner.com,Active,Part-Time,,Production       ,02-02-1985,Female,92438,3
2066,Moises,Brock,29-Jan-20,,Production Technician I,moises.brock@bilearner.com,Active,Full-Time,,Production       ,17-08-1942,Female,29145,3
2067,Evelin,Sellers,21-Jul-21,,Production Technician I,evelin.sellers@bilearner.com,Active,Full-Time,,Production       ,15-08-1996,Female,58830,3
2068,Dereon,Hayes,20-May-23,,Production Technician I,dereon.hayes@bilearner.com,Active,Part-Time,,Production       ,25-12-1964,Female,64063,3
2069,Marlee,Mathis,16-May-22,,Production Technician I,marlee.mathis@bilearner.com,Active,Full-Time,,Production       ,24-01-1960,Female,92210,3
2070,Alice,House,15-Mar-21,,Production Technician I,alice.house@bilearner.com,Active,Contract,,Production       ,16-09-1980,Female,79031,3
2071,Holly,Taylor,21-Dec-19,,Production Technician II,holly.taylor@bilearner.com,Active,Contract,,Production       ,03-10-1993,Male,75433,3
2072,Hadassah,Blackburn,15-Jul-22,,Production Technician II,hadassah.blackburn@bilearner.com,Active,Contract,,Production       ,05-12-1983,Male,22316,3
2073,Shaylee,Hall,26-Sep-18,,Production Technician II,shaylee.hall@bilearner.com,Active,Full-Time,,Production       ,18-04-1997,Female,96974,3
2074,Richard,Nelson,16-Oct-22,,Production Technician II,richard.nelson@bilearner.com,Active,Contract,,Production       ,05-06-1943,Male,46694,3
2075,Amara,Castillo,15-Feb-21,,Production Technician I,amara.castillo@bilearner.com,Active,Full-Time,,Production       ,24-08-1943,Male,49777,3
2076,Priscilla,Walters,16-Mar-23,,Production Technician I,priscilla.walters@bilearner.com,Active,Full-Time,,Production       ,13-05-1975,Female,5112,3
2077,Ashtyn,Huynh,23-Apr-21,,Production Technician I,ashtyn.huynh@bilearner.com,Active,Contract,,Production       ,04-04-1987,Female,13579,3
2078,Braedon,Chandler,19-Nov-22,,Production Technician I,braedon.chandler@bilearner.com,Active,Part-Time,,Production       ,27-11-1953,Female,47571,3
2079,Nikolas,Hancock,14-Apr-23,,Production Technician I,nikolas.hancock@bilearner.com,Active,Full-Time,,Production       ,27-07-1974,Female,90069,3
2080,Demetrius,Sanders,13-Dec-22,,Production Technician I,demetrius.sanders@bilearner.com,Active,Contract,,Production       ,02-02-2000,Female,25072,3
2081,Ernesto,Madden,27-Feb-22,,Production Technician II,ernesto.madden@bilearner.com,Active,Full-Time,,Production       ,10-11-1964,Male,11719,3
2082,Amari,Christian,08-May-21,,Production Technician II,amari.christian@bilearner.com,Active,Contract,,Production       ,11-11-2000,Female,30912,3
2083,Lilly,Turner,27-Dec-22,,Production Technician II,lilly.turner@bilearner.com,Active,Contract,,Production       ,19-12-1955,Female,35052,3
2084,Rayne,Simpson,16-Aug-20,,Production Technician II,rayne.simpson@bilearner.com,Active,Contract,,Production       ,12-01-1950,Male,13235,3
2085,Aaron,Tapia,20-Jan-23,,Production Technician II,aaron.tapia@bilearner.com,Active,Contract,,Production       ,18-01-2001,Male,27010,3
2086,Raegan,Stanton,18-Feb-21,,Production Technician I,raegan.stanton@bilearner.com,Active,Contract,,Production       ,19-02-1967,Female,62937,3
2087,Johan,Sosa,16-Jan-21,,Production Technician I,johan.sosa@bilearner.com,Active,Part-Time,,Production       ,13-12-1972,Female,7598,3
2088,Stacy,Bonilla,07-Apr-22,,Production Technician I,stacy.bonilla@bilearner.com,Active,Full-Time,,Production       ,11-12-1992,Male,26161,3
2089,Jerimiah,Mendez,20-Sep-18,,Production Technician I,jerimiah.mendez@bilearner.com,Active,Contract,,Production       ,08-05-1957,Female,33362,3
2090,Brice,Christian,11-Jun-19,,Production Technician I,brice.christian@bilearner.com,Active,Part-Time,,Production       ,01-08-1964,Male,75761,3
2091,Sage,Potter,05-May-22,,Production Technician I,sage.potter@bilearner.com,Active,Part-Time,,Production       ,16-01-1993,Female,25854,3
2092,Walker,Baird,17-Dec-22,,Production Technician I,walker.baird@bilearner.com,Active,Part-Time,,Production       ,04-10-1960,Female,20484,3
2093,Hazel,Ponce,27-Mar-19,,Production Technician II,hazel.ponce@bilearner.com,Active,Part-Time,,Production       ,26-04-1966,Female,86977,3
2094,Joey,Alvarez,08-May-23,,Production Technician II,joey.alvarez@bilearner.com,Active,Full-Time,,Production       ,11-02-1993,Female,40039,3
2095,Bella,Norris,25-Aug-20,,Production Technician II,bella.norris@bilearner.com,Active,Part-Time,,Production       ,24-02-1981,Male,3170,3
2096,Shamar,Cross,12-Feb-21,,Production Technician I,shamar.cross@bilearner.com,Active,Contract,,Production       ,29-05-1956,Female,88833,3
2097,Patricia,Pruitt,01-Feb-23,,Production Technician I,patricia.pruitt@bilearner.com,Active,Part-Time,,Production       ,15-03-1995,Female,15282,3
2098,Alice,Craig,05-Feb-21,,Production Technician I,alice.craig@bilearner.com,Active,Part-Time,,Production       ,24-02-1975,Male,65852,3
2099,Nick,Merritt,24-May-21,,Production Technician I,nick.merritt@bilearner.com,Active,Part-Time,,Production       ,12-09-1986,Female,47974,3
2100,Ryann,Tapia,17-Mar-21,,Production Technician I,ryann.tapia@bilearner.com,Active,Contract,,Production       ,19-01-1985,Female,21985,3
2101,Sullivan,Whitehead,15-Dec-20,,Production Technician II,sullivan.whitehead@bilearner.com,Active,Full-Time,,Production       ,13-04-1963,Female,11134,3
2102,Presley,Salazar,08-Jul-21,,Production Technician II,presley.salazar@bilearner.com,Active,Part-Time,,Production       ,30-09-1994,Male,48643,3
2103,Lilianna,Lynn,04-Apr-23,,Production Technician II,lilianna.lynn@bilearner.com,Active,Part-Time,,Production       ,10-04-1972,Male,66491,3
2104,Myles,Jensen,09-Apr-20,,Production Technician I,myles.jensen@bilearner.com,Active,Contract,,Production       ,18-10-1943,Female,2053,3
2105,Eugene,Reyes,15-Jan-22,,Production Technician I,eugene.reyes@bilearner.com,Active,Full-Time,,Production       ,05-01-1973,Female,16737,3
2106,Shamar,Guzman,23-May-22,,Production Technician I,shamar.guzman@bilearner.com,Active,Part-Time,,Production       ,12-12-1984,Male,12898,3
2107,Mohammed,Mcintyre,15-Jul-21,,Production Technician I,mohammed.mcintyre@bilearner.com,Active,Full-Time,,Production       ,18-02-1946,Male,51245,3
2108,Alessandro,Fuller,09-Sep-21,,Production Technician I,alessandro.fuller@bilearner.com,Active,Part-Time,,Production       ,09-09-1983,Male,30814,3
2109,Natalia,Hamilton,05-Dec-20,,Production Technician I,natalia.hamilton@bilearner.com,Active,Part-Time,,Production       ,18-11-1984,Male,43757,3
2110,Kierra,Boone,16-Jul-22,,Production Technician I,kierra.boone@bilearner.com,Active,Part-Time,,Production       ,30-04-1968,Female,32811,3
2111,Charlie,Ramirez,09-Jun-23,,Production Technician I,charlie.ramirez@bilearner.com,Active,Part-Time,,Production       ,11-09-1969,Female,75995,3
2112,Devon,Daniels,06-Nov-18,,Production Technician II,devon.daniels@bilearner.com,Active,Contract,,Production       ,19-05-1993,Female,23314,3
2113,Ashlynn,Thompson,27-Apr-23,,Production Technician II,ashlynn.thompson@bilearner.com,Active,Part-Time,,Production       ,25-12-1968,Male,29223,3
2114,Ansley,Duke,08-Mar-20,,Production Technician II,ansley.duke@bilearner.com,Active,Full-Time,,Production       ,19-10-1976,Male,80948,3
2115,Hillary,Clements,11-May-19,,Production Technician I,hillary.clements@bilearner.com,Active,Full-Time,,Production       ,06-03-1944,Female,33304,3
2116,Diana,Cameron,09-Mar-21,,Production Technician I,diana.cameron@bilearner.com,Active,Contract,,Production       ,10-12-1987,Female,36632,3
2117,Rhianna,Allison,05-Nov-20,,Production Technician I,rhianna.allison@bilearner.com,Active,Part-Time,,Production       ,24-02-1997,Female,20625,3
2118,Giovanna,Morton,23-Dec-22,,Production Technician I,giovanna.morton@bilearner.com,Active,Part-Time,,Production       ,19-03-1951,Male,33335,3
2119,Braelyn,Dominguez,19-Jan-23,,Production Technician I,braelyn.dominguez@bilearner.com,Active,Part-Time,,Production       ,16-01-1960,Male,69290,3
2120,Rhett,Andrews,01-Oct-18,,Production Technician I,rhett.andrews@bilearner.com,Active,Full-Time,,Production       ,03-06-1991,Female,65106,3
2121,Terrell,Crosby,18-Feb-22,,Production Technician I,terrell.crosby@bilearner.com,Active,Full-Time,,Production       ,27-12-1991,Female,12740,3
2122,Corbin,Roberson,09-Dec-21,,Production Technician I,corbin.roberson@bilearner.com,Active,Full-Time,,Production       ,16-06-1977,Male,58121,3
2123,Evie,Mclaughlin,27-May-20,,Production Technician I,evie.mclaughlin@bilearner.com,Active,Contract,,Production       ,04-03-1967,Male,70072,3
2124,Kurt,Navathe,05-Jun-22,,Senior BI Developer,kurt.navathe@bilearner.com,Active,Part-Time,,IT/IS,16-09-1977,Male,2056,3
2125,Maggie,Rachael,15-May-23,,BI Developer,maggie.rachael@bilearner.com,Active,Full-Time,,IT/IS,14-01-1966,Female,2110,3
2126,Alma,Pennington,14-Jan-22,,BI Developer,alma.pennington@bilearner.com,Active,Full-Time,,IT/IS,06-08-1970,Female,40731,3
2127,Charlee,Calhoun,14-May-21,,Sales Manager,charlee.calhoun@bilearner.com,Active,Part-Time,,Sales,19-08-1977,Male,96848,3
2128,Walter,Pruitt,19-Mar-19,,CIO,walter.pruitt@bilearner.com,Active,Full-Time,,IT/IS,10-03-1964,Male,87451,3
2129,Chloe,Gould,18-Jul-23,,Area Sales Manager,chloe.gould@bilearner.com,Active,Part-Time,,IT/IS,01-09-1942,Male,3563,3
2130,Elyse,Chandler,04-Sep-22,,Senior BI Developer,elyse.chandler@bilearner.com,Active,Part-Time,,Admin Offices,20-05-1985,Male,10497,3
2131,Isaias,Briggs,24-May-19,,Sales Manager,isaias.briggs@bilearner.com,Active,Contract,,IT/IS,30-08-1969,Male,38675,3
2132,Allison,Frank,03-Nov-19,,Sales Manager,allison.frank@bilearner.com,Active,Contract,,IT/IS,29-12-1975,Male,72313,3
